timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
4.088000,-84.6250,0,,,
4.098000,-86.1250,0,,,
4.108000,-86.3750,0,,,
4.118000,-83.5000,0,,,
4.128000,-84.0000,0,,,
4.138000,-86.1250,0,,,
4.148000,-87.2500,0,,,
4.158000,-85.5000,0,,,
4.168000,-88.2500,0,,,
4.178000,-85.5000,0,,,
4.188000,-88.0000,0,,,
4.198000,-85.6250,0,,,
4.208000,-87.3750,0,,,
4.218000,-84.2500,0,,,
4.228000,-90.8750,0,,,
4.238000,-85.0000,0,,,
4.248000,-81.2500,0,,,
4.258000,-77.6250,0,,,
4.268000,-75.6250,0,,,
4.278000,-78.8750,0,,,
4.288000,-85.1250,0,,,
4.298000,-86.5000,0,,,
4.308000,-85.3750,0,,,
4.318000,-85.2500,0,,,
4.328000,-85.3750,0,,,
4.338000,-86.3750,0,,,
4.348000,-85.5000,0,,,
4.358000,-83.2500,0,,,
4.368000,-84.2500,0,,,
4.378000,-85.7500,0,,,
4.388000,-86.2500,0,,,
4.398000,-87.5000,0,,,
4.408000,-86.0000,0,,,
4.418000,-87.6250,0,,,
4.428000,-86.1250,0,,,
4.438000,-87.8750,0,,,
4.448000,-86.0000,0,,,
4.458000,-86.2500,0,,,
4.468000,-81.3750,0,,,
4.478000,-74.7500,0,,,
4.488000,-69.7500,0,,,
4.498000,-84.5000,0,,,
4.508000,-83.1250,0,,,
4.518000,-82.2500,0,,,
4.528000,-78.2500,0,,,
4.538000,-74.5000,0,,,
4.548000,-80.1250,0,,,
4.558000,-85.5000,0,,,
4.568000,-86.0000,0,,,
4.578000,-85.6250,0,,,
4.588000,-86.3750,0,,,
4.598000,-86.8750,0,,,
4.608000,-86.3750,0,,,
4.618000,-85.1250,0,,,
4.628000,-85.3750,0,,,
4.638000,-86.2500,0,,,
4.648000,-86.0000,0,,,
4.658000,-85.1250,0,,,
4.668000,-86.3750,0,,,
4.678000,-87.5000,0,,,
4.688000,-86.5000,0,,,
4.698000,-87.8750,0,,,
4.708000,-87.6250,0,,,
4.718000,-86.2500,0,,,
4.728000,-73.0000,0,,,
4.738000,-87.7500,0,,,
4.748000,-79.8750,0,,,
4.758000,-74.7500,0,,,
4.768000,-86.8750,0,,,
4.778000,-88.1250,0,,,
4.788000,-85.3750,0,,,
4.798000,-86.5000,0,,,
4.808000,-86.1250,0,,,
4.818000,-86.2500,0,,,
4.828000,-87.3750,0,,,
4.838000,-85.7500,0,,,
4.848000,-87.6250,0,,,
4.858000,-87.5000,0,,,
4.868000,-87.7500,0,,,
4.878000,-87.5000,0,,,
4.888000,-86.2500,0,,,
4.898000,-84.5000,0,,,
4.908000,-84.5000,0,,,
4.918000,-86.2500,0,,,
4.928000,-88.8750,0,,,
4.938000,-88.5000,0,,,
4.948000,-87.5000,0,,,
4.958000,-95.1250,0,,,
4.968000,-84.1250,0,,,
4.978000,-83.3750,0,,,
4.988000,-81.2500,0,,,
4.998000,-82.5000,0,,,
5.008000,-80.3750,0,,,
5.018000,-80.6250,0,,,
5.028000,-77.8750,0,,,
5.038000,-78.6250,0,,,
5.048000,-75.1250,0,,,
5.058000,-81.6250,0,,,
5.068000,-84.1250,0,,,
5.078000,-86.1250,0,,,
5.088000,-86.3750,0,,,
5.098000,-86.8750,0,,,
5.108000,-87.0000,0,,,
5.118000,-87.7500,0,,,
5.128000,-86.2500,0,,,
5.138000,-87.5000,0,,,
5.148000,-87.0000,0,,,
5.158000,-86.7500,0,,,
5.168000,-87.6250,0,,,
5.178000,-88.1250,0,,,
5.188000,-87.6250,0,,,
5.198000,-86.7500,0,,,
5.208000,-94.2500,0,,,
5.218000,-85.1250,0,,,
5.228000,-85.0000,0,,,
5.238000,-83.8750,0,,,
5.248000,-85.3750,0,,,
5.258000,-79.1250,0,,,
5.268000,-74.6250,0,,,
5.278000,-87.0000,0,,,
5.288000,-88.1250,0,,,
